date,close,divident,ratio,detail,low_n,high_n,RSV,k,d,j,signal_long,signal_short,signal_div
2025-06-18,5.76,1.4,,"10派1.40元(含税,扣税后1.26元)",5.75,5.96,4.8,63.05165790709899,76.78022514664114,35.594523428014696,False,False,True
2025-07-02,5.69,,,,5.64,5.75,45.5,19.91216443456907,14.566044745997246,30.60440381171272,True,False,False
2025-07-25,5.96,,,,5.73,6.03,76.7,86.18269658616403,88.50229212228342,81.54350551392525,False,True,False
2025-09-12,5.53,0.88,,"10派0.88元(含税,扣税后0.792元)",5.53,5.81,0.0,6.260651220230295,13.44717288715431,-8.112392113617734,False,False,True
2025-09-23,5.36,,,,5.32,5.63,12.9,4.982470670411283,3.602096918456575,7.743218174320699,True,False,False
2025-10-29,5.52,,,,5.41,5.58,64.7,83.47390782584428,89.26719786574198,71.8873277460489,False,True,False
2025-11-21,5.97,,,,5.67,6.05,78.9,92.12303481873836,94.99700149458874,86.37510146703761,False,True,False
